file,clevercs_success,clevercs_header_precision,clevercs_header_recall,clevercs_header_f1,clevercs_record_precision,clevercs_record_recall,clevercs_record_f1,clevercs_cell_precision,clevercs_cell_recall,clevercs_cell_f1,pycsv_success,pycsv_header_precision,pycsv_header_recall,pycsv_header_f1,pycsv_record_precision,pycsv_record_recall,pycsv_record_f1,pycsv_cell_precision,pycsv_cell_recall,pycsv_cell_f1,sqlite_success,sqlite_header_precision,sqlite_header_recall,sqlite_header_f1,sqlite_record_precision,sqlite_record_recall,sqlite_record_f1,sqlite_cell_precision,sqlite_cell_recall,sqlite_cell_f1,mysql_success,mysql_header_precision,mysql_header_recall,mysql_header_f1,mysql_record_precision,mysql_record_recall,mysql_record_f1,mysql_cell_precision,mysql_cell_recall,mysql_cell_f1,postgres_success,postgres_header_precision,postgres_header_recall,postgres_header_f1,postgres_record_precision,postgres_record_recall,postgres_record_f1,postgres_cell_precision,postgres_cell_recall,postgres_cell_f1,opencsv_success,opencsv_header_precision,opencsv_header_recall,opencsv_header_f1,opencsv_record_precision,opencsv_record_recall,opencsv_record_f1,opencsv_cell_precision,opencsv_cell_recall,opencsv_cell_f1,univocity_success,univocity_header_precision,univocity_header_recall,univocity_header_f1,univocity_record_precision,univocity_record_recall,univocity_record_f1,univocity_cell_precision,univocity_cell_recall,univocity_cell_f1,pandas_success,pandas_header_precision,pandas_header_recall,pandas_header_f1,pandas_record_precision,pandas_record_recall,pandas_record_f1,pandas_cell_precision,pandas_cell_recall,pandas_cell_f1,rcsv_success,rcsv_header_precision,rcsv_header_recall,rcsv_header_f1,rcsv_record_precision,rcsv_record_recall,rcsv_record_f1,rcsv_cell_precision,rcsv_cell_recall,rcsv_cell_f1,csvcommons_success,csvcommons_header_precision,csvcommons_header_recall,csvcommons_header_f1,csvcommons_record_precision,csvcommons_record_recall,csvcommons_record_f1,csvcommons_cell_precision,csvcommons_cell_recall,csvcommons_cell_f1
moj-aramis-data-march-11.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.9998361730013108,0.9998361730013108,0.9998361730013108,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.9998361730013108,0.9998361730013108,0.9998361730013108,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.9998361730013108,0.9998361730013108,0.9998361730013108,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.9996723460026212,0.9996723460026212,0.9996723460026212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
April-2011-for-publication.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,0.9996176493079452,0.9996176493079452,0.9996176493079452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetranatrolite.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scottish_law_commission-2011-03-31-organogram-junior.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3,0.3,0.3,1.0,1.0,1.0,0.3,0.3,0.3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLA_6%Talc-1hz.csv,1,0.0,0.0,0.0,1.0,0.9408740359897172,0.9695364238410596,0.9994535519125683,0.9759871931696904,0.9875809935205184,1,0.0,0.0,0.0,1.0,0.9408740359897172,0.9695364238410596,0.9994535519125683,0.9759871931696904,0.9875809935205184,1,0.8,0.8,0.8000000000000002,1.0,1.0,1.0,0.9994535519125683,0.9967302452316076,0.9980900409276944,1,0.8,0.8,0.8000000000000002,0.9972677595628416,0.9972677595628416,0.9972677595628416,0.9994535519125683,0.9978177850518276,0.9986349986349986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,0.4444444444444444,0.5714285714285714,0.9972677595628416,1.0,0.9986320109439124,0.9989071038251366,0.9989071038251366,0.9989071038251366,1,0.0,0.0,0.0,0.994535519125683,1.0,0.9972602739726028,0.4442622950819672,0.4454794520547945,0.4448700410396717,1,0.8,0.8,0.8000000000000002,0.9972677595628416,1.0,0.9986320109439124,0.9994535519125683,0.9994535519125683,0.9994535519125683,1,0.0,0.0,0.0,0.994535519125683,1.0,0.9972602739726028,0.3360655737704918,0.336986301369863,0.3365253077975376,1,0.0,0.0,0.0,0.9972677595628416,0.9431524547803618,0.9694555112881806,0.9994535519125683,0.9759871931696904,0.9875809935205184
Camp Palacios - Wind Direction.csv,1,0.0,0.0,0.0,0.9999942308247036,1.0,0.9999971154040308,0.9999942308579868,1.0,0.9999971154206726,1,0.0,0.0,0.0,0.9999942308247036,1.0,0.9999971154040308,0.9999942308579868,1.0,0.9999971154206726,1,0.0,0.0,0.0,0.9999942308247036,1.0,0.9999971154040308,0.9999942308579868,1.0,0.9999971154206726,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.9999961539053244,0.9999961539053244,0.9999961539053244,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.9999961539053244,0.9999961539053244,0.9999961539053244,1,0.0,0.0,0.0,0.9999942308247036,1.0,0.9999971154040308,0.9999942308579868,1.0,0.9999971154206726,1,0.0,0.0,0.0,0.9999942308247036,1.0,0.9999971154040308,0.9999942308579868,1.0,0.9999971154206726,1,0.0,0.0,0.0,0.9902500937490986,0.9902500937490986,0.9902500937490986,0.9967442808572176,0.9967442808572176,0.9967442808572176,1,0.0,0.0,0.0,0.9902500937490986,0.9902558067084356,0.9902529502205272,0.996740434762542,0.9967461851328352,0.996743309939395,1,0.0,0.0,0.0,0.9999942308247036,1.0,0.9999971154040308,0.9999942308579868,1.0,0.9999971154206726
ResultsOR30x250-0.25_7.dat.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0,0.0,0.0,0.9668226286686517,0.9701237729406744,0.9684703877290156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x100-0.50_5.dat__m23.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0314960629921259,0.0314960629921259,0.0314960629921259,0.0,0.0,0.0,0.9555154794108808,0.9627498485766204,0.959119022476995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auto_Tone_sub242_nov.csv,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.99644128113879,1.0,0.9982174688057042,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.99644128113879,1.0,0.9982174688057042,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.994661921708185,0.9982142857142856,0.9964349376114082,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.99644128113879,1.0,0.9982174688057042,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.99644128113879,1.0,0.9982174688057042,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.9951067615658364,0.9986607142857142,0.996880570409982,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.9937722419928826,0.9973214285714286,0.9955436720142604,1,0.0,0.0,0.0,0.9964285714285714,1.0,0.998211091234347,0.99644128113879,1.0,0.9982174688057042
ResultsOR30x100-0.25_10.dat__m21Infos.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9696969696969696,1.0,0.9846153846153848,1,1.0,1.0,1.0,0.0,0.0,0.0,0.4848484848484848,1.0,0.653061224489796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
